DOI,10.1016/j.ceramint.2013.10.055,10.1016/j.ceramint.2013.10.055,10.1007/s10570-014-0274-7,10.1007/s10570-014-0274-7,10.1007/s10570-014-0274-7,10.1007/s12039-013-0539-y,10.1016/j.ceramint.2013.10.055,10.1016/j.ceramint.2013.10.055,10.1007/s12039-013-0539-y,10.1007/s12039-013-0539-y,10.1007/s12039-013-0539-y,10.1007/s12039-013-0539-y,10.1016/j.jpcs.2010.04.015,10.1016/j.jpcs.2010.04.015,10.1007/s10570-014-0274-7,10.1002/elan.201100561,10.1002/elan.201100561,10.1002/elan.201100561,10.1016/j.jallcom.2009.07.030,10.1016/j.jallcom.2009.07.030,10.1016/j.jallcom.2009.07.030,10.1016/j.jallcom.2009.07.030,10.1016/j.jallcom.2009.07.030,10.1002/elan.201100561,10.1002/chem.201202127,10.1002/chem.201202127,10.1039/c3ta12603j,10.1039/c3ta12603j,10.1039/c3ta12603j,10.1016/j.ceramint.2015.12.160,10.1039/c7ra01081h,10.1039/c7ra01081h,10.1039/c7ra01081h,10.1039/c7ra01081h,10.1039/c7ra01081h,10.1039/c7ra01081h,10.1016/j.electacta.2015.01.179,10.1016/j.electacta.2015.01.179,10.1016/j.apsusc.2016.12.220,10.1016/j.electacta.2015.01.179,10.1016/j.apsusc.2016.12.220,10.1016/j.apsusc.2016.12.220,10.1016/j.ceramint.2015.12.160,10.1016/j.ceramint.2015.12.160,10.1016/j.mee.2013.01.051,10.1016/j.mee.2013.01.051,10.1016/j.mee.2013.01.051,10.1016/j.mee.2013.01.051,10.1016/j.mee.2013.01.051,10.1016/j.mee.2013.01.051,10.1016/j.ijhydene.2016.03.202,10.1016/j.ijhydene.2016.03.202,10.1016/j.ijhydene.2016.03.202,10.1016/j.mee.2013.01.051,10.1016/j.mee.2013.01.051,10.1016/j.jpowsour.2006.12.037,10.1016/j.ssi.2007.11.005,10.1016/j.jallcom.2015.01.182,10.1016/j.jallcom.2015.01.182,10.1016/j.jpowsour.2006.12.037,10.1016/j.jpowsour.2006.12.037,10.1016/j.jpowsour.2006.12.037,10.1002/celc.201402247,10.1016/j.ssi.2007.11.005,10.1002/celc.201402247,10.1016/j.jallcom.2015.01.182,10.1016/j.jpowsour.2006.12.037,10.1016/j.jpowsour.2015.02.059,10.1016/j.jpowsour.2015.02.059,10.1016/j.jpowsour.2015.02.059,10.1016/j.jpowsour.2015.02.059,10.1016/j.jpowsour.2015.02.059,10.1039/c5ra17026e,10.1007/s10853-016-0579-z,10.1039/c5ra17026e,10.1007/s10853-016-0579-z,10.1016/j.electacta.2011.07.008,10.1007/s10854-016-4457-x,10.1016/j.electacta.2011.07.008,10.1016/j.electacta.2011.07.008,10.1016/j.electacta.2011.07.008,10.1007/s10854-016-4457-x,10.1007/s10854-016-4457-x,10.1007/s10854-016-4457-x,10.1007/s10854-016-4457-x,10.1007/s10854-016-4457-x,10.1039/c2ee22591c,10.1016/j.ssi.2014.03.028,10.1016/j.jallcom.2016.09.025,10.1016/j.jallcom.2016.09.025,10.1016/j.ssi.2014.03.028,10.1039/c2ee22591c,10.1016/j.jallcom.2016.09.025,10.1016/j.jallcom.2016.09.025,10.1016/j.jpowsour.2015.01.124,10.1016/j.jpowsour.2015.01.124,10.1016/j.electacta.2014.03.120,10.1016/j.electacta.2014.03.120,10.1016/j.jelechem.2014.08.011,10.1016/j.jelechem.2014.08.011,10.1016/j.jpowsour.2015.01.124,10.1039/c5ra02129d,10.1039/c5ra02129d,10.1039/c5ra02129d,10.1016/j.electacta.2014.03.120,10.1016/j.jpowsour.2015.01.124,10.1016/j.jelechem.2014.08.011,10.1039/c5ra02129d,10.1002/er.3339,10.1016/j.jallcom.2017.09.020,10.1016/j.jallcom.2017.09.020,10.1016/j.jallcom.2017.09.020,10.1016/j.jallcom.2017.09.020,10.1007/s10854-016-4882-x,10.1016/j.electacta.2010.12.063,10.1016/j.electacta.2010.12.063,10.1016/j.electacta.2010.12.063,10.1016/j.electacta.2010.12.063,10.1016/j.electacta.2010.12.063,10.1002/er.3339,10.1002/er.3339,10.1016/j.electacta.2014.08.028,10.1016/j.apsusc.2013.03.145,10.1016/j.apsusc.2013.03.145,10.1016/j.electacta.2014.08.028,10.1016/j.electacta.2014.08.028,10.1016/j.electacta.2013.11.090,10.1016/j.electacta.2014.11.086,10.1039/c5ta00435g,10.1039/c5ta00435g,10.1039/c5ta00435g,10.1039/c5ta07965a,10.1039/c5ta07965a,10.1039/c5ta07965a,10.1016/j.electacta.2014.11.142,10.1016/j.electacta.2014.11.142,10.1007/s10008-013-2301-2,10.1016/j.electacta.2013.11.090,10.1002/adma.201506014,10.1016/j.jallcom.2015.06.270,10.1016/j.jallcom.2015.06.270,10.1016/j.jpowsour.2014.10.027,10.1016/j.jpowsour.2014.10.027,10.1007/s10008-009-0825-2,10.1007/s10008-009-0825-2,10.1016/j.jpowsour.2015.05.117,10.1016/j.jpowsour.2015.05.117,10.1016/j.jpowsour.2015.05.117,10.1016/j.jpowsour.2015.05.117,10.1002/adma.201506014,10.1016/j.electacta.2013.04.162,10.1016/j.electacta.2015.02.187,10.1016/j.electacta.2015.02.187,10.1016/j.electacta.2015.02.187,10.1016/j.jpowsour.2014.07.098,10.1016/j.jpowsour.2014.07.098,10.1016/j.jpowsour.2014.07.098,10.1016/j.electacta.2013.04.162,10.1016/j.electacta.2013.04.162,10.1007/s11581-014-1175-3,10.1007/s11581-016-1933-5,10.1007/s11581-016-1933-5,10.1016/j.mseb.2014.01.015,10.1016/j.mseb.2014.01.015,10.1016/j.electacta.2014.12.145,10.1016/j.electacta.2014.12.145,10.1016/j.electacta.2014.12.145,10.1007/s11581-014-1175-3,10.1016/j.jpowsour.2012.04.090,10.1039/c5ta02674a,10.1039/c5ta02674a,10.1039/c5ta02674a,10.1039/c5ta02674a,10.1016/j.jallcom.2012.10.090,10.1016/j.jallcom.2012.10.090,10.1016/j.jallcom.2012.10.090,10.1016/j.electacta.2013.01.081,10.1016/j.ceramint.2017.09.206,10.1007/s10008-008-0560-0,10.1016/j.jallcom.2015.06.270,10.1016/j.jallcom.2015.06.270,10.1016/j.jpowsour.2014.10.027,10.1016/j.jpowsour.2014.10.027,10.1007/s10008-009-0825-2,10.1007/s10008-009-0825-2,10.1016/j.jpowsour.2015.05.117,10.1016/j.jpowsour.2015.05.117,10.1016/j.jpowsour.2015.05.117,10.1016/j.jpowsour.2015.05.117,10.1002/adma.201506014,10.1002/adma.201506014,10.1007/s10008-012-1864-7,10.1007/s10008-012-1864-7,10.1016/j.electacta.2011.07.079,10.1016/j.electacta.2011.07.079,10.1007/s10008-014-2411-5,10.1007/s10008-014-2411-5,10.1007/s11581-015-1536-6,10.1007/s10008-014-2411-5,10.1007/s10008-014-2411-5,10.1007/s10008-014-2411-5,10.1007/s10008-014-2411-5,10.1007/s10008-014-2411-5,10.1007/s10008-014-2411-5,10.1007/s11581-015-1536-6,10.1007/s11581-015-1536-6,10.1007/s11581-015-1536-6,10.1016/j.jallcom.2010.10.083,10.1016/j.electacta.2015.03.138,10.1016/j.jallcom.2014.08.036,10.1016/j.jallcom.2014.08.036,10.1016/j.jallcom.2014.08.036,10.1016/j.jallcom.2014.08.036,10.1016/j.jallcom.2014.08.036,10.1016/j.jallcom.2014.08.036,10.1016/j.electacta.2014.04.183,10.1016/j.electacta.2014.04.183,10.1016/j.jallcom.2010.10.083,10.1016/j.jallcom.2010.10.083,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2016.01.039,10.1016/j.electacta.2016.01.039,10.1007/s11771-014-2219-6,10.1007/s11771-014-2219-6,10.1007/s11771-014-2219-6,10.1007/s11771-014-2219-6,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1016/j.electacta.2010.02.018,10.1007/s11581-015-1585-x,10.1016/j.jallcom.2015.06.071,10.1016/j.jallcom.2015.06.071,10.1002/celc.201402210,10.1002/celc.201402210,10.1002/celc.201402210,10.1007/s11581-015-1585-x,10.1007/s11581-015-1585-x,10.1007/s11581-015-1585-x,10.1016/j.ssi.2013.05.022,10.1016/j.ssi.2013.05.022,10.1016/j.jpowsour.2016.10.107,10.1016/j.jpowsour.2016.10.107,10.1039/c5ra14376d,10.1039/c5ra14376d,10.1016/j.ssi.2015.12.017,10.1016/j.ssi.2015.12.017,10.1016/j.ssi.2013.05.022,10.1016/j.ssi.2013.05.022,10.1016/j.jallcom.2015.02.032,10.1016/j.jallcom.2015.02.032,10.1016/j.jallcom.2015.02.032,10.1016/j.electacta.2013.12.183,10.1016/j.electacta.2013.12.183,10.1016/j.jpowsour.2012.10.065,10.1016/j.jpowsour.2012.10.065,10.1016/j.jpowsour.2012.10.065,10.1016/j.jpowsour.2012.10.065,10.1016/j.jpowsour.2012.10.065,10.1016/j.jallcom.2015.01.292,10.1016/j.jallcom.2015.01.292,10.1016/j.electacta.2013.09.002,10.1016/j.electacta.2013.09.002,10.1016/j.electacta.2013.09.002,10.1016/j.electacta.2013.09.002,10.1016/j.electacta.2013.09.002,0.1016/j.jpowsour.2012.05.039,10.1016/j.ssi.2016.04.024,10.1016/j.jallcom.2015.08.114,10.1016/j.jallcom.2015.08.114,10.1016/j.jallcom.2015.08.114,10.1016/j.jallcom.2015.08.114,10.1016/j.electacta.2017.03.155,10.1016/j.electacta.2017.03.155,10.1016/j.electacta.2017.03.155,10.1016/j.electacta.2017.03.155,10.1016/j.electacta.2017.03.155,10.1039/c3ta13616g,10.1039/c3ta13616g,10.1039/c3ta13616g,10.1016/j.powtec.2015.09.031,10.1016/j.powtec.2015.09.031,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1016/j.ssi.2013.08.018,10.1039/c4ra10825f,10.1016/j.electacta.2006.02.053,10.1016/j.electacta.2006.02.053,10.1016/j.electacta.2006.02.053,10.1016/j.electacta.2006.02.053,10.1016/j.electacta.2006.02.053,10.1039/c2nr32758a,10.1039/c2nr32758a,10.1016/j.jpcs.2016.02.012,10.1016/j.jpcs.2016.02.012,10.1039/c4ra10825f,10.1039/c4ra10825f,10.1007/s11581-012-0821-x,10.1016/j.jpowsour.2007.08.098,10.1016/j.elecom.2006.10.008,10.1016/j.elecom.2006.10.008,10.1016/j.apsusc.2013.03.145,10.1016/j.apsusc.2013.03.145,10.1016/j.apsusc.2013.03.145,10.1016/j.ssi.2016.01.003,10.1016/j.electacta.2014.11.034,10.1016/j.electacta.2014.11.034,10.1016/j.electacta.2014.11.034,10.1016/j.electacta.2014.11.034,10.1007/s11581-012-0821-x,10.1016/j.electacta.2008.10.037,10.1016/j.jallcom.2015.05.016,10.1016/j.jallcom.2015.05.016,10.1016/j.jallcom.2015.05.016,10.1016/j.jallcom.2015.05.016,10.1016/j.jallcom.2015.05.016,10.1016/j.electacta.2015.05.055,10.1016/j.electacta.2015.05.055,10.1016/j.electacta.2015.05.055,10.1007/s12540-009-0615-5,10.1016/j.jpowsour.2013.10.137,10.1016/j.jpowsour.2013.10.137,10.1016/j.jpowsour.2014.01.063,10.1016/j.jallcom.2006.03.003,10.1021/am503995s |,10.1021/am503995s |,10.1002/adma.201506014,10.1002/adma.201506014,10.1016/j.cej.2017.05.046,10.1016/j.cej.2017.05.046,10.1016/j.jpowsour.2015.05.018,10.1016/j.electacta.2016.01.105,10.1016/j.electacta.2016.01.105,10.1016/j.electacta.2007.11.062,10.1016/j.electacta.2009.11.082,10.1016/j.electacta.2009.11.082,10.1016/j.ssi.2013.09.002,10.1016/j.ssi.2013.09.002,10.1016/j.ssi.2013.09.002,10.1007/s11595-009-3347-y,10.1039/c4ra15303k,10.1039/c4ra15303k,10.1016/j.ssi.2011.02.013,10.1016/j.ssi.2011.02.013,10.1016/j.ssi.2011.02.013,10.1016/j.ssi.2011.02.013,10.1016/j.electacta.2016.07.080,10.1016/j.jallcom.2008.01.143,10.1016/j.jallcom.2008.01.143,10.1016/j.electacta.2015.09.002,10.1016/j.electacta.2015.09.002,10.1016/j.electacta.2015.09.002,10.1002/smll.201500919,10.1002/smll.201500919,10.1016/j.jallcom.2013.10.167,10.1016/j.jallcom.2013.10.167,10.1007/s12274-014-0601-1,10.1007/s12274-014-0601-1,10.1007/s12274-014-0601-1,10.1039/c6ta03083a,10.1039/c6ta03083a,10.1016/j.matlet.2016.08.118,10.1016/j.matlet.2016.08.118,10.1016/j.matlet.2016.08.118,10.1016/j.matlet.2016.08.118,10.1039/c3ra23032e,10.1016/j.electacta.2010.12.109,10.1016/j.electacta.2010.12.109,10.1016/j.jpowsour.2012.09.014,10.1016/j.jpowsour.2012.09.014,10.1016/j.jpowsour.2012.09.014,10.1039/c4nj01169d,10.1039/c4nj01169d,10.1002/cssc.201500027,10.1002/cssc.201500027,10.1002/cssc.201500027,10.1002/cssc.201500027,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s11581-015-1606-9,10.1007/s10008-012-1744-1,10.1007/s10008-012-1744-1,10.1016/j.jpowsour.2014.05.122,10.1016/j.cclet.2014.09.002,10.1016/j.cclet.2014.09.002,10.1016/j.jallcom.2014.10.100,10.1016/j.jallcom.2014.10.100,10.1016/j.synthmet.2010.11.015,10.1016/j.synthmet.2010.11.015,10.1007/s10853-009-4057-8,10.1007/s10853-009-4057-8,10.1007/s10853-009-4057-8,10.1007/s10853-009-4057-8,10.1016/j.jpowsour.2014.05.122,10.1016/j.jpowsour.2014.05.122,10.1016/j.jpowsour.2014.05.122,10.1039/c4ta05902f,10.1039/c4ta05902f,10.1016/j.electacta.2016.04.180,10.1016/j.matchemphys.2008.05.013,10.1016/j.matchemphys.2008.05.013,10.1016/S1002-0721(17)60991-8,10.1016/S1002-0721(17)60991-8,10.1016/S1002-0721(17)60991-8,10.1016/j.jpowsour.2015.05.018,10.1016/j.electacta.2014.10.133,10.1016/j.electacta.2014.10.133,10.1016/j.electacta.2014.10.133,10.1039/c4ta04891a,10.1039/c4ta04891a,10.1039/c4ta04891a,10.1007/s11581-012-0768-y,10.1007/s11581-012-0768-y,10.1016/j.mseb.2012.11.016,10.1016/j.mseb.2012.11.016,10.1007/s10853-017-0767-5,10.1007/s10853-017-0767-5,10.1007/s11051-015-3284-y,10.1007/s11051-015-3284-y,10.1039/c4ta07220k,10.1016/j.jpowsour.2015.02.120,10.1016/j.jpowsour.2015.02.120,10.1016/j.jpowsour.2015.02.120,10.1039/c4ta06361a,10.1039/c4ta06361a,j.jpowsour.2011.12.012,j.jpowsour.2011.12.012,10.1039/c4ra09813g,10.1039/c4ra09813g,10.1007/s10008-007-0480-4,10.1007/s10008-007-0480-4,10.1007/s10008-007-0480-4,10.1007/s10008-007-0480-4,10.1016/j.jpowsour.2014.12.131,10.1016/j.jpowsour.2014.12.131,10.1016/j.jpowsour.2014.12.131,10.1016/j.jpowsour.2014.12.131,10.1039/c6ra19938k,10.1039/c6ra19938k,10.1039/c6ra19938k,10.1016/j.physe.2017.08.005,10.1039/c5ta07965a,10.1039/c5ta07965a,10.1039/c5ta07965a,10.1007/s10854-016-5739-z,10.1016/j.physe.2017.08.005,10.1016/j.physe.2017.08.005,10.1007/s10854-017-8234-2,10.1016/j.jpowsour.2015.05.062,10.1016/j.jpowsour.2015.05.062,10.1016/j.ceramint.2015.12.098,10.1016/j.ceramint.2015.12.098,10.1016/j.ceramint.2015.12.098,10.1016/j.ceramint.2015.12.098,10.1007/s10854-017-8234-2,10.1007/s10854-017-8234-2,10.1007/s10854-017-8234-2,10.1021/am500464n |,10.1021/am500464n |,10.1016/j.surfcoat.2017.01.006,10.1016/j.surfcoat.2017.01.006,10.1016/j.ijhydene.2017.10.140,10.1007/s11581-016-1655-8,10.1007/s11581-016-1655-8,10.1007/s11581-016-1655-8,10.1007/s11581-016-1655-8,10.1016/j.electacta.2015.02.002,10.1016/j.electacta.2015.02.002,10.1016/j.electacta.2016.10.168,10.3390/ma9110912,10.3390/ma9110912,10.3390/ma9110912,10.1016/j.electacta.2011.03.105,10.1016/j.electacta.2011.03.105,10.1016/j.electacta.2011.03.105,10.1016/j.matchemphys.2015.08.053,10.1016/j.matchemphys.2015.08.053,10.1007/s10008-012-1907-0,10.1016/j.cej.2014.04.006,10.1016/j.cej.2016.10.016,10.1016/j.cej.2016.10.016,10.1016/j.electacta.2015.01.012,10.1016/j.electacta.2015.01.012,10.1016/j.electacta.2015.01.012,10.1016/j.carbon.2012.03.029,10.1016/j.carbon.2012.03.029
Type,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-1,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-2,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-3,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-4,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5,type-5
Z'(1),20.6,30.42,15.9,12.42,17.04,100.73,24.76,8.27,26.94,84.64,61.41,57.51,6.27,21.28,14.16,57.14,128.57,45.89,4.41,5.22,7.79,7.16,7.17,51.24,8.27,9.82,15.21,16.67,15.48,3.24,211.28,157.34,78.24,30.28,8.16,6.81,0.78,0.8,11.69,0.71,6.55,8.31,1.22,-0.24,6.15,15.71,16.23,6.15,8.05,4.27,4.29,10.31,14.2,19.11,16.39,0.08,5.07,8.87,7.1,0.23,0.41,0.56,11.13,-8.63,7.96,4.31,0.18,0.81,0.81,0.9,0.79,0.81,12.3,2.36,9.92,4.53,43.57,2.17,23.37,24.24,20.97,37,4.25,-3.72,-2.58,-3.31,-4.25,18.45,2.97,4.21,6.94,5.21,8.36,8.36,6.38,12.44,10.43,4.55,5.24,3.9,12.61,3.03,28.54,7.36,9.6,32.87,4.14,12.53,3.45,20.97,26.64,46.79,32.94,0.72,3.37,41.57,2.89,10.11,6.74,1.21,5.49,5.485256297,-1.695539057,44.81502633,5.060550337,4.8522542,2.739130435,1.273584906,1.88290052,7.56561348,1.669713431,0.838084519,0.692167577,1.056663754,923.7875289,923.7875289,42.27642276,0.782608696,11.42211051,28.13204778,45.49778201,2.261503052,3.625661431,4.240268033,6.17776407,6.85185802,14.42321393,15.97729513,18.44730629,3.540554408,0.937421585,1.042457406,0.981752706,0.927445518,0.740704646,0.754770322,0.752341716,0.545617082,0.714201026,38.00432307,27.03785078,2.25827449,12.90305361,3.862164344,0.38026953,0.497884066,0.853326262,9.143243499,5.105472183,0.3922325,0.685875672,0.632812436,0.186363102,7.410174751,8.509113582,33.19856051,-26.75726023,2.618984494,1.243524038,-6.787330317,45.49778201,2.261503052,3.625661431,4.240268033,6.17776407,6.85185802,14.42321393,15.97729513,18.44730629,3.540554408,11.42211051,4.5647032,2.469784791,10.10465693,3.283131113,0.97,3.53,0.07,16.32,8.82,10.18,6.94,11.29,-5.41,0.05,0.05,0.08,4.24,3.62,1.76,17.89,16.51,68.4,7.72,7.72,10.4,10.74,4.94,2.47,4.62,-3.86,12.46,7.63,4.37,9.71,34.52,11.35,14.32,22.85,0.38,68.26,25.22,53.67,12.46,1.393712667,8.426966292,10.2852204,7.069501924,3.029656579,1.757625199,6.211343219,2.351179057,22.17523778,28.73168665,112.2682987,10.07755513,150.8964706,7.175819059,3.074807557,28.66494394,17.68031246,27.85235389,68.3016608,5.209143515,0.873143367,5.210053788,5.818467701,2.893616651,2.002043733,13.88488845,2.386535892,2.180835103,9.982616206,5.168623826,132.0574163,35.24770795,133.6563453,150.0021867,131.3212251,175.104729,8.049535604,8.849202782,4.969330012,9.66826648,-1.930710975,3.364473275,3.596638655,3.764705882,3.242945517,4.313584682,2.989736725,4.100175258,3.840050671,100.2812807,6.554162321,37.95096881,323.6253109,14.77326766,159.7959021,96.40184523,804.0090864,166.1993687,38.11436743,274.3201499,2.27,14.01,10.66,11.2,10.66,10.66,75.4,70.63,6.28,6.61,2.55,3.96,2.61,5.77,4.18,6.53,10.41038387,54,8.640142141,50.03,41.6,30.4,13.6,17.6,3.23,6.323180422,0.286002665,3.8023042,0.257227693,1.738350795,-0.020134438,-3.054573001,-4.594077794,556.2939477,6.294368201,3.928843896,36.53559907,6.630300025,0.047340975,7.896548765,0.036488693,1.351448081,0.40920473,3.42858486,5.361198031,12,19.38078409,12.94632936,607.4074074,1.415523782,0.475926466,16.91278565,7.51213133,8.636876423,13.55932203,8.919952726,5.209360693,15.55326143,140.8665874,158.9136208,177.8969136,3.256967152,1.048040989,0.433154211,102.3128431,778.9189866,182.4242855,15.24943339,6.766135152,1.798514965,3.597629419,19.11983809,34.93803181,9.903050531,61.41133005,16.00164204,31.82168266,4.518532986,36.07044134,2.307961895,33.22866431,4.47284345,5.085697599,7.27,4.91,5.13,2.1,1.82,9.55,8.36,13,6.12,-25.02,28.92,9.64,19.28,72.04,0.28,-28.78,29.34,-13.73,-13.83,18.86,22.96,17.06485829,2.21,1.1,0.03,0.07,3.27,3.41,0.099736791,0.881761572,0.668934968,0.116127397,11.33168567,45.22623992,8.916710137,-5.051572327,2.245597484,9.359168616,6.303063861,0.431432263,12.86761199,3.212640224,13.80196409,8.310644531,10.25482028,5.567326295,3.215688831,0.094216507,17.82202632,9.833394391,13.54258346,46.25116516,6.375657143,15.52157246,6.540177875,18.74093722,0.933693989,0.918739647,6.486486486,19.31973186,27.73475272,69.23150338,6.010202653,3.78912581,10.45487974,376.276771,10.81973582,27.2981012,439.0998925,568.96123,9.928559237,236.3866513,5.77315417,542.2663658,8.671239899,288.772795,4.121902711,7.861087962,11.10721758,1.077771146,0.838084519,0.692167577,1.056663754,2.342209619,2.181147677,0.62690104,1.79138092,4.48,4.48,32.22,7.23,23.06,35.13,1.338459576,1.961959707,0.976706587,0.37929945,0.406504002,41.88246097,17.75738265,15.45189667,89.3543759,17.96126255,8.4195424,24.20146492,8.41696909,1.220122638,1.832292465,0.483538001,0.466425634,0.442468321,1.353540559,2.400611282,1.703678858,20.97169252,12.60742436,169.8898012,1.357816492,0.305008409,0.192528719,13.49554769,16.25805529,5.743589744,0.564200088,0.497373966
