label,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160
1,-0.540070112,-0.520458423,-0.506573348,-0.506534124,-0.501474309,-0.483941459,-0.47582222,-0.46060355,-0.452915768,-0.434951461,-0.41937978,-0.417536282,-0.414947539,-0.402474505,-0.384470975,-0.38360806,-0.382235242,-0.34736566,-0.343482546,-0.314339576,-0.278254069,-0.256955776,-0.244874975,-0.214359188,-0.206279172,-0.18580457,-0.174978917,-0.13877574,-0.126145813,-0.104572955,-0.09951314,-0.09092322,-0.072723573,-0.046836144,-0.039069916,-0.028832614,-0.028479604,-0.013535497,-0.000474113,0.000231908,0.022981467,0.032630418,0.067774564,0.072049912,0.099506276,0.104958325,0.147280349,0.148927731,0.174344479,0.179639635,0.182463718,0.214783781,0.214940675,0.228433516,0.250163267,0.262165621,0.263969896,0.281345852,0.296250735,0.297427437,0.29758433,0.317039125,0.32684497,0.332297019,0.332846146,0.334022848,0.33625858,0.362263679,0.36332271,0.368264856,0.368696313,0.380306433,0.392779467,0.397839282,0.406899882,0.416117376,0.427296038,0.439259168,0.442436262,0.459929888,-0.288441282,-0.186480198,-0.400054581,-0.388334036,-0.388257431,-0.332718898,-0.224016585,-0.235660526,-0.23918435,-0.03541539,-0.292041711,-0.178053662,-0.270439137,0.039504175,-0.258488777,-0.123510993,-0.174912862,-0.079309982,-0.0355686,-0.037330512,-0.003930787,0.082249694,0.004265934,-0.040930941,0.026251532,0.117947564,-0.049970316,0.018131416,-0.060235368,0.035750536,0.106839858,-0.085974605,-0.009599548,-0.111943657,-0.001556036,0.090982649,0.072214455,-0.14044067,-0.025533361,-0.0984612,-0.178436686,-0.076015972,-0.04422495,-0.07724165,-0.19705167,-0.088119542,-0.120446798,-0.090494293,-0.090264478,-0.10114237,-0.183492608,-0.191842539,-0.105202428,0.046475218,-0.156987322,5.27E-05,0.099945419,0.144835874,0.160693083,-0.022545771,0.070988777,0.227186112,-0.025763176,0.250703807,0.048160526,0.167204497,0.331062318,0.05765953,0.254074422,0.135796499,0.391963191,0.303867588,0.47967577,0.232165428,0.379553202,0.599945419,0.266867435,0.370437222,0.512998889,0.41961755
1,-0.402216835,-0.402130897,-0.39462567,-0.394597024,-0.389068363,-0.386719399,-0.386490232,-0.386490232,-0.386490232,-0.384771477,-0.383740225,-0.37285478,-0.371136025,-0.362427669,-0.359448495,-0.357271406,-0.337763542,-0.320719227,-0.306453565,-0.303588974,-0.289437896,-0.275716506,-0.275114942,-0.262825847,-0.249161749,-0.245609657,-0.223409078,-0.210317898,-0.180440216,-0.163080796,-0.150505242,-0.143286473,-0.132945301,-0.103669183,-0.091007691,-0.042653399,-0.035950256,-0.030622118,-0.003064754,0.015096752,0.023232189,0.028445745,0.037984832,0.046234853,0.079979733,0.081813071,0.095505815,0.107451159,0.109427726,0.110516271,0.111719399,0.121258486,0.139276762,0.152167421,0.169526841,0.175313315,0.187086783,0.208427984,0.210261322,0.221605102,0.232977527,0.233980134,0.254060916,0.264975006,0.281704217,0.293305809,0.323641826,0.331089762,0.359764316,0.407602982,0.418803532,0.420866037,0.460655204,0.472027629,0.473058882,0.524650162,0.535535607,0.584548755,0.594460239,0.597783165,-0.277631696,-0.293837054,-0.224417411,-0.226694196,-0.213078125,-0.229060268,-0.268390625,-0.270712054,-0.273033482,-0.222095982,-0.202140625,-0.242944196,-0.194328125,-0.161069196,-0.166560268,-0.203613839,-0.168926339,-0.104417411,-0.124997768,-0.088970982,-0.078122768,-0.064283482,-0.085667411,-0.061470982,-0.050265625,-0.074149554,-0.034997768,-0.037051339,-0.029417411,-0.023569196,-0.024551339,-0.044238839,-0.021604911,-0.027810268,-0.027185268,-0.062944196,-0.045176339,-0.060042411,-0.066381696,-0.091381696,-0.098524554,-0.090845982,-0.101828125,-0.102453125,-0.140801339,-0.121069196,-0.135265625,-0.123435268,-0.123435268,-0.125176339,-0.141381696,-0.132453125,-0.108212054,-0.085667411,-0.051247768,-0.025935268,-0.036203125,-0.000845982,0.007859375,0.044957589,0.038350446,0.051743304,0.091564732,0.093127232,0.139600446,0.143841518,0.196430804,0.213529018,0.288529018,0.357055804,0.352948661,0.342814732,0.443127232,0.435671875,0.448707589,0.557323661,0.556698661,0.705314732,0.696654018,0.706162946
1,-0.415345683,-0.408461841,-0.400412624,-0.399870589,-0.392390509,-0.392255,-0.382498374,-0.382146051,-0.372443628,-0.372416527,-0.360464659,-0.357917096,-0.347835249,-0.346209144,-0.333146105,-0.322739037,-0.316126213,-0.302765055,-0.300867933,-0.286585316,-0.269944848,-0.254009025,-0.240458155,-0.223492466,-0.213464822,-0.195686081,-0.1819726,-0.163570519,-0.146902949,-0.134896878,-0.124408505,-0.111508076,-0.099773023,-0.08882392,-0.079528023,-0.066139764,-0.059283023,-0.044024744,-0.043943439,-0.028468345,-0.024755407,-0.009253212,0.006980731,0.017116781,0.028282698,0.043649385,0.058474037,0.066983983,0.071211854,0.084573012,0.098259391,0.113219551,0.124791994,0.138668085,0.148885441,0.162246599,0.173439617,0.189565153,0.199375982,0.221978834,0.232467207,0.232792428,0.260300694,0.270924576,0.272252561,0.305912922,0.317783484,0.352256897,0.36366673,0.400660605,0.410417231,0.412233048,0.45261464,0.463997371,0.51351225,0.522347417,0.526141661,0.572404331,0.582160957,0.584654317,-0.328604102,-0.30688481,-0.286443124,-0.332026259,-0.265773293,-0.303234509,-0.243597714,-0.276131023,-0.24633544,-0.220190158,-0.200478532,-0.221650278,-0.178622354,-0.197102003,-0.158910727,-0.1625154,-0.139701018,-0.126377418,-0.137465208,-0.115791545,-0.10452124,-0.097996327,-0.088824945,-0.086452249,-0.080474881,-0.080292366,-0.083395122,-0.081022427,-0.088140514,-0.084490213,-0.096536206,-0.094391654,-0.106985193,-0.103654294,-0.117890468,-0.116932264,-0.131214067,-0.12852197,-0.145267727,-0.13997479,-0.155214797,-0.156720547,-0.159093242,-0.163473604,-0.155807971,-0.145997787,-0.127563766,-0.135138141,-0.106026989,-0.083760152,-0.063455352,-0.032975338,-0.020108026,0.002478212,-0.000943945,0.04577991,0.043635358,0.081507232,0.087986517,0.133615281,0.140596482,0.127546655,0.185997103,0.192065728,0.179791591,0.244493178,0.243534974,0.308966623,0.306548298,0.37480893,0.379782465,0.368922819,0.458537712,0.462918074,0.550525301,0.556365783,0.544502304,0.664049667,0.667973741,0.658163556
1,-0.370419492,-0.370254889,-0.368082121,-0.368016279,-0.363703664,-0.356987836,-0.352510617,-0.341350491,-0.337070796,-0.332330211,-0.325647304,-0.318733951,-0.314388415,-0.312939903,-0.309944117,-0.304051307,-0.296446619,-0.295722363,-0.291771876,-0.28515481,-0.27702339,-0.274817701,-0.264875642,-0.258587783,-0.253880119,-0.235576195,-0.235214067,-0.225568294,-0.199692603,-0.199462158,-0.186030501,-0.16515876,-0.16107659,-0.152648884,-0.149488494,-0.129637296,-0.118773456,-0.118147962,-0.081079224,-0.070709195,-0.040290443,-0.034463474,-0.01431599,-0.001937796,0.001782246,0.022851511,0.036447771,0.057517036,0.06989523,0.094717458,0.109860992,0.125498338,0.140444348,0.153118827,0.167571026,0.178039818,0.192360334,0.201314772,0.212376136,0.22616992,0.235947376,0.242202314,0.253230758,0.270481219,0.30494922,0.335730099,0.362725095,0.372469631,0.398081956,0.416484642,0.435644506,0.450722198,0.473733787,0.48611198,0.517584195,0.529962388,0.563771975,0.577368235,0.617235235,0.629580508,-0.242634077,-0.270157418,-0.254094761,-0.265599695,-0.228872406,-0.215110735,-0.210508761,-0.18298542,-0.222102195,-0.173825722,-0.155462078,-0.186702398,-0.146302381,-0.124354507,-0.130239723,-0.162586287,-0.116522302,-0.106831608,-0.145682884,-0.109619342,-0.128779481,-0.086786473,-0.091299947,-0.108955595,-0.066785588,-0.068422828,-0.089352958,-0.047802447,-0.029261804,-0.047802447,-0.037094009,-0.0124469,-0.027226315,-0.034350524,-0.008420173,-0.002534957,-0.006384685,-0.008906921,0.000429776,0.009368224,0.006226492,0.011624961,0.006447741,0.006182243,0.009279725,0.000872273,0.000651024,-0.004747445,-0.004570446,-0.016517877,-0.017181623,-0.027668813,-0.027359065,-0.037669255,-0.035722266,-0.044483716,-0.041120735,-0.047758197,-0.03678426,-0.063732355,-0.04373147,-0.056785145,-0.039085247,-0.028730807,-0.001207465,0.024678636,0.061715673,0.088044272,0.149108921,0.171632041,0.235528674,0.242121886,0.321196181,0.32132893,0.431599296,0.431599296,0.569437254,0.568950507,0.729842582,0.729798332
1,-0.535545302,-0.534955301,-0.51820441,-0.516049624,-0.504326565,-0.50263352,-0.492629159,-0.488499153,-0.477006965,-0.475262614,-0.457485635,-0.455792589,-0.434757779,-0.428601249,-0.413492099,-0.398639471,-0.377758574,-0.358339853,-0.335124606,-0.317527191,-0.29554325,-0.274893223,-0.254243196,-0.233157081,-0.212943142,-0.192293115,-0.171643088,-0.150120886,-0.139808699,-0.130368686,-0.109744312,-0.089119937,-0.068187736,-0.047871187,-0.02663116,-0.008520701,0.01089802,0.030804133,0.045374586,0.066665918,0.0862129,0.100065092,0.113147718,0.118355116,0.131001655,0.16999301,0.178586499,0.18987347,0.194901303,0.19603,0.215243504,0.225170908,0.229660044,0.234123528,0.240870059,0.244358759,0.246051805,0.25261877,0.253234423,0.265111395,0.275013147,0.276500975,0.298048829,0.308668843,0.313363197,0.327523215,0.329011043,0.339861927,0.347070197,0.352995857,0.368874574,0.382752418,0.394655042,0.407327232,0.420178988,0.43380031,0.440110753,0.447832068,0.461325129,0.464454698,-0.2774235,-0.271130566,-0.251242974,-0.228232935,-0.179042369,-0.205174857,-0.138066244,-0.171452419,-0.09295888,-0.121589326,-0.023256233,-0.063655906,-0.029549167,0.008208435,0.025550031,0.064460537,0.098519239,0.10980809,0.130560359,0.138678724,0.153618437,0.160968199,0.156500697,0.16197699,0.152849834,0.158133977,0.14554811,0.11595691,0.103323005,0.129263342,0.111489408,0.105820964,0.077094442,0.066526157,0.038616275,0.023772638,-0.007163616,-0.030894221,-0.055057165,-0.083735649,-0.11471994,-0.158194024,-0.19422227,-0.175871884,-0.1919645,-0.331850171,-0.346933996,-0.345781092,-0.378062401,-0.371625354,-0.362113897,-0.347174185,-0.362738387,-0.308167603,-0.240482538,-0.31767906,-0.268008118,-0.187208772,-0.221891963,-0.179186482,-0.129803766,-0.1808678,-0.015954508,-0.021863141,0.039192727,0.11965581,0.06398016,0.113506989,0.170143392,0.210927367,0.288556228,0.320165009,0.386889321,0.42286953,0.499441562,0.533212038,0.576830235,0.621937599,0.566742326,0.610696786
1,-0.513432652,-0.501447657,-0.498713679,-0.486474361,-0.46898962,-0.467940536,-0.447244961,-0.43119079,-0.418633568,-0.413928583,-0.384045572,-0.383632296,-0.353908237,-0.353018105,-0.325137891,-0.305682143,-0.283555999,-0.278946385,-0.255389671,-0.231038196,-0.211296335,-0.18551429,-0.161989366,-0.151148827,-0.132646792,-0.132583211,-0.109376192,-0.100602031,-0.085406202,-0.085024717,-0.069860678,-0.056731228,-0.032634076,-0.028628481,-0.02344664,-0.014799641,-0.008568715,-0.003641197,0.009329301,0.014542933,0.026368976,0.028371773,0.039339474,0.043186117,0.053454428,0.056061244,0.068777419,0.068968162,0.085054123,0.086739016,0.103651529,0.106957735,0.125586931,0.146695781,0.161033269,0.173590491,0.189040644,0.203696036,0.225440695,0.23383337,0.239714601,0.249442475,0.265178742,0.267054378,0.284284795,0.299893899,0.31226038,0.313563788,0.328537084,0.342365924,0.359214856,0.377526148,0.38496511,0.402513431,0.417709261,0.431728843,0.446956463,0.461007836,0.476044713,0.486567348,-0.329850691,-0.309300308,-0.333498161,-0.273062837,-0.258739843,-0.23418614,-0.203671935,-0.168620633,-0.159457476,-0.141991133,-0.131968003,-0.127579177,-0.11856429,-0.127697794,-0.113730651,-0.118742216,-0.116310569,-0.12802399,-0.123902052,-0.13419207,-0.14329592,-0.165417976,-0.169213718,-0.178851343,-0.210759297,-0.188666894,-0.209928978,-0.240265257,-0.266687178,-0.238426695,-0.274634512,-0.294710426,-0.289491282,-0.300315076,-0.256841973,-0.278519216,-0.233741326,-0.248212591,-0.195457713,-0.17511491,-0.159546439,-0.180452672,-0.129328776,-0.1554245,-0.104775073,-0.12823157,-0.078086264,-0.099822816,-0.045703843,-0.070939594,-0.019934316,-0.038260631,0.011232282,0.042072683,0.074603375,0.090053229,0.125341765,0.148234832,0.185391584,0.208314305,0.182633741,0.235507236,0.26195881,0.241793933,0.297395617,0.319458365,0.309909703,0.350773234,0.377491697,0.406730769,0.440269705,0.463874474,0.487064083,0.517252091,0.543110581,0.565885031,0.596814394,0.622287379,0.650192011,0.666501839
1,-0.458388068,-0.44474353,-0.432858316,-0.42589921,-0.417141684,-0.39083001,-0.362211666,-0.336056377,-0.3197924,-0.31748573,-0.291916882,-0.288671906,-0.281869184,-0.275809289,-0.269710298,-0.268146454,-0.265527015,-0.253329033,-0.244962468,-0.239879975,-0.230770584,-0.214467511,-0.201995856,-0.18932872,-0.186513801,-0.171657284,-0.168959653,-0.163642583,-0.158872859,-0.157504496,-0.148316913,-0.135610681,-0.13521972,-0.129589882,-0.112231214,-0.106601376,-0.084512081,-0.083456486,-0.060428884,-0.057144812,-0.037049417,-0.025946126,-0.013591759,0.007520134,0.011429744,0.030000391,0.03582571,0.054709125,0.057524044,0.078127688,0.094821722,0.101389866,0.119921417,0.143652748,0.149438971,0.167657753,0.177158105,0.1942431,0.195494175,0.220632966,0.244247009,0.267235515,0.267313707,0.288777465,0.29804324,0.308911956,0.333347017,0.339602393,0.354380718,0.367829776,0.38792517,0.412985769,0.41959301,0.434801392,0.449697005,0.471238955,0.494227461,0.517255063,0.520069982,0.541611932,-0.398428702,-0.383365965,-0.418922028,-0.397399748,-0.372276131,-0.370989939,-0.371161431,-0.372161803,-0.389568268,-0.416721211,-0.37030397,-0.408032269,-0.392369309,-0.352983251,-0.374305456,-0.327659559,-0.284615,-0.338520736,-0.317998828,-0.290645811,-0.258633921,-0.278841427,-0.238426416,-0.218190328,-0.261063395,-0.23891231,-0.195639095,-0.211416383,-0.254946837,-0.172573384,-0.191208878,-0.233538886,-0.145220368,-0.164456084,-0.1160381,-0.135673965,-0.106548861,-0.080996513,-0.047755595,-0.073450853,-0.043468288,-0.007940807,-0.018230343,0.012295281,0.036618601,0.030644954,0.04973776,0.087408895,0.071002801,0.093954183,0.136026953,0.122078915,0.147402607,0.177899648,0.199679167,0.192505073,0.214713322,0.254127962,0.225345843,0.259787207,0.292799468,0.31197802,0.331413811,0.329813216,0.351506988,0.361339212,0.383633207,0.401982879,0.394237145,0.418932032,0.442283562,0.463691514,0.482327007,0.474324035,0.500562352,0.524056793,0.546179295,0.576076114,0.562156658,0.581077972
1,-0.447939877,-0.4401796,-0.434365796,-0.430498463,-0.424684659,-0.422610129,-0.42071488,-0.409010437,-0.405296773,-0.40142944,-0.3993293,-0.397510885,-0.393643552,-0.390979959,-0.372642144,-0.353868933,-0.335095723,-0.316322512,-0.297549302,-0.278443143,-0.25997727,-0.241101614,-0.222046677,-0.203580804,-0.184986874,-0.1671869,-0.165470931,-0.148413689,-0.146646498,-0.131202779,-0.128897746,-0.110329428,-0.090019529,-0.074345307,-0.071169484,-0.053676847,-0.034698745,-0.033699898,-0.014849853,0.002668395,0.003974581,0.021851389,0.034503458,0.040163593,0.058911192,0.077966129,0.089849853,0.094587975,0.108341337,0.110467089,0.112900179,0.129317134,0.132083173,0.150907607,0.169680817,0.187199065,0.191681073,0.209404213,0.222133116,0.242033231,0.259602702,0.27694167,0.298608977,0.314231976,0.328241452,0.33584806,0.345734089,0.352982136,0.353980983,0.372626137,0.389580932,0.396752145,0.412938596,0.43368389,0.449563004,0.470794916,0.486725253,0.508648675,0.524246062,0.552060123,-0.612558998,-0.612646403,-0.612733808,-0.620250634,-0.620250634,-0.463446159,-0.49333865,-0.418694826,-0.605566603,-0.605566603,-0.418782231,-0.56081527,-0.575761516,-0.408293637,-0.37001027,-0.326744821,-0.293268727,-0.265473953,-0.235843676,-0.208223713,-0.193102657,-0.170901801,-0.147127655,-0.135240582,-0.120906171,-0.136376846,-0.065841054,-0.094597282,-0.034025653,-0.022138581,-0.070211301,-0.036560397,-0.019079407,-0.059023468,-0.004919806,-0.000811773,0.039307097,-0.014621755,0.086330959,0.121030723,0.023661612,0.112202823,0.090001967,0.136064374,0.129771218,0.143668604,0.146115943,0.211232628,0.287537147,0.152583909,0.236055633,0.267259199,0.315244515,0.3079025,0.342427454,0.379749366,0.310524648,0.328704877,0.295316187,0.293480684,0.29959903,0.292169609,0.298287956,0.294704353,0.187283673,0.304056682,0.193052399,0.26638515,0.320314002,0.33246329,0.319439953,0.308776549,0.313583821,0.31568154,0.313496416,0.309563194,0.29889979,0.297850931,0.293393279,0.338581636
1,-0.499492314,-0.45362878,-0.45362878,-0.410014684,-0.407765246,-0.364276118,-0.362026681,-0.318537553,-0.318412584,-0.318287616,-0.318162647,-0.272798988,-0.27254905,-0.270299613,-0.269924706,-0.260552049,-0.227060422,-0.226810485,-0.226685516,-0.225060922,-0.194443577,-0.181196888,-0.18107192,-0.180946951,-0.180821982,-0.153953699,-0.135583292,-0.135458323,-0.135333354,-0.133083917,-0.128085166,-0.09046957,-0.089594789,-0.08946982,-0.08847007,-0.086220632,-0.071474319,-0.043856223,-0.043731255,-0.043481317,0.002007311,0.002257248,0.005256498,0.013754374,0.047620907,0.047870845,0.049870345,0.079862847,0.079987816,0.089485441,0.093359473,0.093484441,0.097483442,0.127226006,0.139098038,0.139223007,0.139347976,0.182462197,0.184836603,0.186336228,0.221327481,0.230575169,0.232824606,0.276313734,0.276438703,0.276563672,0.312804611,0.322052299,0.325676393,0.358543177,0.367790865,0.371539928,0.385911335,0.408155774,0.41352943,0.417778368,0.442397213,0.459642902,0.461517433,0.500507686,-0.486470096,-0.321685487,-0.546277708,-0.398222501,-0.159828524,-0.350125471,-0.111313258,-0.440464241,-0.267314931,-0.094583856,0.078147219,-0.337160184,-0.164429109,0.077728984,0.050125471,0.014157256,-0.330468423,-0.157737348,0.014993726,0.200690088,-0.093747386,-0.255186115,-0.082036805,0.09069427,0.26384358,-0.410769552,-0.359326642,-0.193287327,-0.020138018,0.217001255,0.048870765,-0.13055207,-0.076181514,0.096967796,-0.278189042,0.280154747,-0.095002091,-0.014282727,0.158448348,0.331597658,0.151338352,0.324069427,-0.062379757,0.083166039,0.040087829,0.257151819,-0.079945629,-0.024738603,0.153847762,0.153847762,-0.077854454,0.067273107,0.265934755,0.046361355,-0.050669176,0.122480134,0.295211209,-0.068235048,0.066436637,0.265098285,-0.08580092,0.010811376,0.248368883,-0.027666248,0.127917189,0.311104141,-0.034776244,0.078983689,0.297720619,-0.010518611,0.113278963,0.332015893,-0.174048515,0.168067754,0.061836052,0.369238812,-0.090819741,0.453722292,0.058908407,0.114533668
1,-0.565005411,-0.496174242,-0.450286797,-0.432537879,-0.384485931,-0.384485931,-0.372797619,-0.370200216,-0.369117965,-0.368252165,-0.309594156,-0.309377706,-0.305698052,-0.269767316,-0.245957792,-0.245741342,-0.24357684,-0.242061688,-0.182754329,-0.182537879,-0.182321429,-0.178641775,-0.122364719,-0.119550866,-0.119334416,-0.119117965,-0.118901515,-0.118685065,-0.106347403,-0.056780303,-0.056563853,-0.056563853,-0.056347403,-0.055914502,-0.055698052,-0.055481602,-0.055265152,-0.024529221,0.007505411,0.007721861,0.007938312,0.008154762,0.070708874,0.070925325,0.071141775,0.071574675,0.074172078,0.090405844,0.090405844,0.091055195,0.134128788,0.134345238,0.134561688,0.134778139,0.139540043,0.139972944,0.189323593,0.197548701,0.197765152,0.197981602,0.198198052,0.20577381,0.238674242,0.260752165,0.260752165,0.260968615,0.261185065,0.266812771,0.303825758,0.308587662,0.318760823,0.324604978,0.324821429,0.325037879,0.352743506,0.364215368,0.364431818,0.364648268,0.387375541,0.434994589,-0.51698036,-0.213652482,-0.471153846,-0.040166394,-0.2382024,-0.2382024,-0.132364975,-0.293848882,0.110951991,-0.378409711,-0.279118931,-0.099086197,0.14586743,-0.099631751,-0.178191489,0.002386798,-0.3549509,0.247340426,-0.291666667,-0.11108838,0.069489907,0.312806874,-0.147094926,-0.382228587,-0.145458265,0.035120022,0.215698309,0.395731042,-0.473881615,-0.194012548,0.085310966,0.132228587,0.178600655,-0.146003819,0.034574468,0.215152755,0.395185488,-0.474427169,-0.146003819,0.034028914,0.214607201,0.395185488,-0.146549373,0.033483361,0.214061648,0.394639935,-0.195103655,-0.288393344,-0.195103655,0.177509547,-0.147094926,0.033483361,0.213516094,0.394094381,-0.335310966,0.130591926,0.317171304,-0.14764048,0.032937807,0.21297054,0.393548827,0.363543372,0.362997818,-0.3549509,-0.187465903,-0.023799782,0.156232951,0.378273322,0.083128751,-0.058169667,-0.324945445,0.121863066,0.302441353,0.48301964,0.036211129,0.121863066,0.302441353,0.482474086,-0.284028914,-0.228382433
1,-0.664190821,-0.640036232,-0.640036232,-0.62071256,-0.586896135,-0.55307971,-0.519263285,-0.490277778,-0.456461353,-0.422644928,-0.388828502,-0.355012077,-0.321195652,-0.287379227,-0.272886473,-0.248731884,-0.229408213,-0.205253623,-0.19076087,-0.171437198,-0.152113527,-0.132789855,-0.127958937,-0.103804348,-0.103804348,-0.084480676,-0.074818841,-0.060326087,-0.045833333,-0.041002415,-0.03134058,-0.026509662,-0.012016908,-0.002355072,0.012137681,0.026630435,0.041123188,0.050785024,0.070108696,0.079770531,0.084601449,0.094263285,0.099094203,0.113586957,0.123248792,0.12807971,0.132910628,0.132910628,0.142572464,0.1522343,0.157065217,0.166727053,0.176388889,0.186050725,0.190881643,0.200543478,0.210205314,0.21986715,0.224698068,0.229528986,0.239190821,0.244021739,0.248852657,0.253683575,0.263345411,0.273007246,0.277838164,0.282669082,0.2875,0.292330918,0.292330918,0.301992754,0.306823671,0.311654589,0.311654589,0.316485507,0.321316425,0.326147343,0.330978261,0.335809179,-0.34779106,-0.354028067,-0.333238046,-0.312448025,-0.29789501,-0.285420998,-0.272946985,-0.268788981,-0.258393971,-0.260472973,-0.264630977,-0.268788981,-0.275025988,-0.285420998,-0.306211019,-0.302053015,-0.312448025,-0.324922037,-0.339475052,-0.320764033,-0.339475052,-0.320764033,-0.339475052,-0.299974012,-0.320764033,-0.289579002,-0.308290021,-0.275025988,-0.27710499,-0.243840956,-0.260472973,-0.241761954,-0.216813929,-0.218892931,-0.218892931,-0.173154886,-0.158601871,-0.148206861,-0.11702183,-0.100389813,-0.073362786,-0.054651767,-0.031782744,-0.106626819,-0.01722973,-0.031782744,0.011876299,0.045140333,0.026429314,0.043061331,0.063851351,0.088799376,0.109589397,0.126221414,0.153248441,0.171959459,0.196907484,0.219776507,0.238487526,0.257198545,0.280067568,0.298778586,0.315410603,0.338279626,0.363227651,0.388175676,0.408965696,0.429755717,0.450545738,0.485888773,0.469256757,0.504599792,0.523310811,0.544100832,0.558653846,0.579443867,0.598154886,0.610628898,0.629339917,0.645971933
1,-0.484257813,-0.481132813,-0.474882813,-0.468632813,-0.462382813,-0.453007813,-0.443632813,-0.434257813,-0.428007813,-0.409257813,-0.399882813,-0.384257813,-0.378007813,-0.365507813,-0.359257813,-0.346757813,-0.337382813,-0.331132813,-0.324882813,-0.306132813,-0.281132813,-0.256132813,-0.237382813,-0.212382813,-0.184257813,-0.165507813,-0.146757813,-0.134257813,-0.118632813,-0.112382813,-0.096757812,-0.087382812,-0.071757812,-0.068632812,-0.053007812,-0.037382812,-0.034257812,-0.021757812,-0.018632812,0.003242188,0.009492188,0.021992188,0.043867188,0.056367188,0.062617188,0.065742188,0.081367188,0.096992188,0.103242188,0.115742188,0.131367188,0.131367188,0.156367188,0.171992188,0.184492188,0.196992188,0.215742188,0.221992188,0.240742188,0.256367188,0.268867188,0.281367188,0.296992188,0.309492188,0.321992188,0.334492188,0.346992188,0.359492188,0.371992188,0.384492188,0.400117188,0.412617188,0.425117188,0.437617188,0.450117188,0.462617188,0.475117188,0.487617188,0.500117188,0.515742188,-0.364485743,-0.346155804,-0.338009165,-0.346155804,-0.323752546,-0.323752546,-0.305422607,-0.307459267,-0.299312627,-0.293202648,-0.293202648,-0.287092668,-0.287092668,-0.285056008,-0.285056008,-0.276909369,-0.280982688,-0.268762729,-0.274872709,-0.278946029,-0.285056008,-0.295239308,-0.301349287,-0.295239308,-0.295239308,-0.280982688,-0.264689409,-0.244322811,-0.25450611,-0.230066191,-0.230066191,-0.207662933,-0.209699593,-0.189332994,-0.164893075,-0.175076375,-0.146563136,-0.136379837,-0.113976578,-0.103793279,-0.07935336,-0.067133401,-0.054913442,-0.042693483,-0.022326884,-0.012143585,0.006186354,0.028589613,0.040809572,0.057102851,0.07543279,0.08154277,0.112092668,0.132459267,0.150789206,0.169119145,0.189485743,0.211889002,0.230218941,0.25058554,0.268915479,0.289282077,0.307612016,0.325941955,0.348345214,0.364638493,0.385005092,0.403335031,0.421664969,0.439994908,0.460361507,0.480728106,0.499058045,0.519424644,0.537754582,0.558121181,0.57645112,0.594781059,0.615147658,0.635514257
